Barrio,anyo,Indicador,valor_indicador
ABRANTES,2020,num_alim_super,65.0
ALUCHE,2020,num_alim_super,157.0
VALDEBERNARDO,2020,num_alim_super,18.0
ALMENARA,2020,num_alim_super,49.0
AMPOSTA,2020,num_alim_super,41.0
CANILLEJAS,2020,num_alim_super,105.0
EL SALVADOR,2020,num_alim_super,16.0
EL VISO,2020,num_alim_super,32.0
FUENTE DEL BERRO,2020,num_alim_super,91.0
VALLEHERMOSO,2020,num_alim_super,27.0
BUENAVISTA,2020,num_alim_super,89.0
SAN JUAN BAUTISTA,2020,num_alim_super,15.0
COMILLAS,2020,num_alim_super,77.0
GOYA,2020,num_alim_super,118.0
CASTELLANA,2020,num_alim_super,50.0
LAS AGUILAS,2020,num_alim_super,95.0
ENSANCHE DE VALLECAS,2020,num_alim_super,44.0
BELLAS VISTAS,2020,num_alim_super,74.0
PACIFICO,2020,num_alim_super,111.0
CASTILLA,2020,num_alim_super,25.0
SAN PASCUAL,2020,num_alim_super,39.0
QUINTANA,2020,num_alim_super,72.0
JUSTICIA,2020,num_alim_super,88.0
ATOCHA,2020,num_alim_super,4.0
HISPANOAMERICA,2020,num_alim_super,71.0
VALDEZARZA,2020,num_alim_super,40.0
PIOVERA,2020,num_alim_super,20.0
GUINDALERA,2020,num_alim_super,126.0
CHOPERA,2020,num_alim_super,54.0
PUEBLO NUEVO,2020,num_alim_super,138.0
ARCOS,2020,num_alim_super,34.0
PALOMERAS BAJAS,2020,num_alim_super,37.0
RIOS ROSAS,2020,num_alim_super,52.0
MARROQUINA,2020,num_alim_super,65.0
SOL,2020,num_alim_super,84.0
CIUDAD JARDIN,2020,num_alim_super,57.0
PALOMAS,2020,num_alim_super,11.0
SAN ISIDRO,2020,num_alim_super,88.0
PINAR DEL REY,2020,num_alim_super,130.0
PALACIO,2020,num_alim_super,77.0
CASA DE CAMPO,2020,num_alim_super,43.0
ALAMEDA DE OSUNA,2020,num_alim_super,37.0
ORCASUR,2020,num_alim_super,23.0
IBIZA,2020,num_alim_super,102.0
ZOFIO,2020,num_alim_super,22.0
HELLIN,2020,num_alim_super,11.0
PUERTA DEL ANGEL,2020,num_alim_super,150.0
CIUDAD UNIVERSITARIA,2020,num_alim_super,23.0
EL CAÑAVERAL,2020,num_alim_super,2.0
LISTA,2020,num_alim_super,88.0
LOS ANGELES,2020,num_alim_super,86.0
OPAÑEL,2020,num_alim_super,115.0
EL PLANTIO,2020,num_alim_super,6.0
NUMANCIA,2020,num_alim_super,101.0
VALDEACEDERAS,2020,num_alim_super,68.0
SANTA EUGENIA,2020,num_alim_super,36.0
ESTRELLA,2020,num_alim_super,48.0
CASCO H.VALLECAS,2020,num_alim_super,212.0
VINATEROS,2020,num_alim_super,39.0
CORRALEJOS,2020,num_alim_super,6.0
APOSTOL SANTIAGO,2020,num_alim_super,17.0
VALDERRIVAS,2020,num_alim_super,5.0
ACACIAS,2020,num_alim_super,104.0
COLINA,2020,num_alim_super,12.0
NUEVA ESPAÑA,2020,num_alim_super,43.0
DELICIAS,2020,num_alim_super,75.0
RECOLETOS,2020,num_alim_super,59.0
VALVERDE,2020,num_alim_super,101.0
EL GOLOSO,2020,num_alim_super,26.0
PUERTA BONITA,2020,num_alim_super,87.0
NIÑO JESUS,2020,num_alim_super,39.0
SIMANCAS,2020,num_alim_super,68.0
SAN FERMIN,2020,num_alim_super,42.0
MEDIA LEGUA,2020,num_alim_super,26.0
UNIVERSIDAD,2020,num_alim_super,137.0
MIRASIERRA,2020,num_alim_super,28.0
CUATRO CAMINOS,2020,num_alim_super,88.0
IMPERIAL,2020,num_alim_super,70.0
REJAS,2020,num_alim_super,27.0
VALDEMARIN,2020,num_alim_super,0.0
ARGUELLES,2020,num_alim_super,101.0
EL PILAR,2020,num_alim_super,140.0
EMBAJADORES,2020,num_alim_super,207.0
CASTILLEJOS,2020,num_alim_super,74.0
PAVONES,2021,num_alim_super,9.0
CASCO H.BARAJAS,2021,num_alim_super,29.0
BUTARQUE,2021,num_alim_super,37.0
ALMENDRALES,2021,num_alim_super,74.0
TRAFALGAR,2021,num_alim_super,75.0
PALOS DE LA FRONTERA,2021,num_alim_super,0.0
PALOS DE MOGUER,2021,num_alim_super,69.0
VALDEFUENTES,2021,num_alim_super,53.0
MOSCARDO,2021,num_alim_super,113.0
LOS ROSALES,2021,num_alim_super,113.0
PRADOLONGO,2021,num_alim_super,68.0
VENTAS,2021,num_alim_super,100.0
LOS JERONIMOS,2021,num_alim_super,14.0
AEROPUERTO,2021,num_alim_super,14.0
VISTA ALEGRE,2021,num_alim_super,189.0
ORCASITAS,2021,num_alim_super,39.0
LEGAZPI,2021,num_alim_super,44.0
SAN DIEGO,2021,num_alim_super,138.0
FUENTELARREINA,2021,num_alim_super,4.0
EL PARDO,2021,num_alim_super,9.0
ADELFAS,2021,num_alim_super,26.0
CAMPAMENTO,2021,num_alim_super,56.0
LA PAZ,2021,num_alim_super,40.0
ENTREVIAS,2021,num_alim_super,40.0
CASCO H.VICALVARO,2021,num_alim_super,61.0
PROSPERIDAD,2021,num_alim_super,100.0
BERRUGUETE,2021,num_alim_super,64.0
ALMAGRO,2021,num_alim_super,42.0
LOS CARMENES,2021,num_alim_super,23.0
LUCERO,2021,num_alim_super,95.0
GAZTAMBIDE,2021,num_alim_super,65.0
COSTILLARES,2021,num_alim_super,20.0
ARAPILES,2021,num_alim_super,78.0
SAN ANDRES,2021,num_alim_super,163.0
CUATRO VIENTOS,2021,num_alim_super,7.0
ROSAS,2021,num_alim_super,61.0
TIMON,2021,num_alim_super,19.0
PEÑAGRANDE,2021,num_alim_super,0.0
SAN CRISTOBAL,2021,num_alim_super,50.0
PALOMERAS SURESTE,2021,num_alim_super,64.0
CORTES,2021,num_alim_super,61.0
CANILLAS,2021,num_alim_super,97.0
ATALAYA,2021,num_alim_super,2.0
PORTAZGO,2021,num_alim_super,55.0
FONTARRON,2021,num_alim_super,33.0
CONCEPCION,2021,num_alim_super,96.0
ARAVACA,2021,num_alim_super,58.0
PEÑA GRANDE,2021,num_alim_super,80.0
HORCAJO,2021,num_alim_super,8.0
ABRANTES,2021,num_alim_super,71.0
ALUCHE,2021,num_alim_super,157.0
VALDEBERNARDO,2021,num_alim_super,15.0
ALMENARA,2021,num_alim_super,59.0
AMPOSTA,2021,num_alim_super,41.0
CANILLEJAS,2021,num_alim_super,120.0
EL SALVADOR,2021,num_alim_super,16.0
EL VISO,2021,num_alim_super,33.0
FUENTE DEL BERRO,2021,num_alim_super,108.0
VALLEHERMOSO,2021,num_alim_super,30.0
BUENAVISTA,2021,num_alim_super,90.0
SAN JUAN BAUTISTA,2021,num_alim_super,16.0
COMILLAS,2021,num_alim_super,80.0
GOYA,2021,num_alim_super,114.0
CASTELLANA,2021,num_alim_super,59.0
LAS AGUILAS,2021,num_alim_super,92.0
ENSANCHE DE VALLECAS,2021,num_alim_super,43.0
BELLAS VISTAS,2021,num_alim_super,84.0
PACIFICO,2021,num_alim_super,105.0
CASTILLA,2021,num_alim_super,25.0
SAN PASCUAL,2021,num_alim_super,36.0
QUINTANA,2021,num_alim_super,69.0
JUSTICIA,2021,num_alim_super,92.0
ATOCHA,2021,num_alim_super,4.0
HISPANOAMERICA,2021,num_alim_super,73.0
VALDEZARZA,2021,num_alim_super,43.0
PIOVERA,2021,num_alim_super,22.0
GUINDALERA,2021,num_alim_super,139.0
CHOPERA,2021,num_alim_super,58.0
PUEBLO NUEVO,2021,num_alim_super,143.0
ARCOS,2021,num_alim_super,31.0
PALOMERAS BAJAS,2021,num_alim_super,35.0
RIOS ROSAS,2021,num_alim_super,51.0
MARROQUINA,2021,num_alim_super,67.0
SOL,2021,num_alim_super,81.0
CIUDAD JARDIN,2021,num_alim_super,55.0
PALOMAS,2021,num_alim_super,11.0
SAN ISIDRO,2021,num_alim_super,86.0
PINAR DEL REY,2021,num_alim_super,132.0
PALACIO,2021,num_alim_super,80.0
CASA DE CAMPO,2021,num_alim_super,44.0
ALAMEDA DE OSUNA,2021,num_alim_super,38.0
ORCASUR,2021,num_alim_super,22.0
IBIZA,2021,num_alim_super,94.0
ZOFIO,2021,num_alim_super,27.0
HELLIN,2021,num_alim_super,10.0
PUERTA DEL ANGEL,2021,num_alim_super,145.0
CIUDAD UNIVERSITARIA,2021,num_alim_super,23.0
EL CAÑAVERAL,2021,num_alim_super,2.0
LISTA,2021,num_alim_super,86.0
LOS ANGELES,2021,num_alim_super,94.0
OPAÑEL,2021,num_alim_super,115.0
EL PLANTIO,2021,num_alim_super,7.0
NUMANCIA,2021,num_alim_super,85.0
VALDEACEDERAS,2021,num_alim_super,70.0
SANTA EUGENIA,2021,num_alim_super,37.0
ESTRELLA,2021,num_alim_super,44.0
CASCO H.VALLECAS,2021,num_alim_super,221.0
VINATEROS,2021,num_alim_super,39.0
CORRALEJOS,2021,num_alim_super,7.0
APOSTOL SANTIAGO,2021,num_alim_super,22.0
VALDERRIVAS,2021,num_alim_super,3.0
ACACIAS,2021,num_alim_super,99.0
COLINA,2021,num_alim_super,15.0
NUEVA ESPAÑA,2021,num_alim_super,44.0
DELICIAS,2021,num_alim_super,66.0
RECOLETOS,2021,num_alim_super,79.0
VALVERDE,2021,num_alim_super,93.0
EL GOLOSO,2021,num_alim_super,30.0
PUERTA BONITA,2021,num_alim_super,89.0
NIÑO JESUS,2021,num_alim_super,39.0
SIMANCAS,2021,num_alim_super,79.0
SAN FERMIN,2021,num_alim_super,42.0
MEDIA LEGUA,2021,num_alim_super,22.0
UNIVERSIDAD,2021,num_alim_super,148.0
MIRASIERRA,2021,num_alim_super,30.0
CUATRO CAMINOS,2021,num_alim_super,93.0
IMPERIAL,2021,num_alim_super,72.0
REJAS,2021,num_alim_super,24.0
VALDEMARIN,2021,num_alim_super,0.0
ARGUELLES,2021,num_alim_super,101.0
EL PILAR,2021,num_alim_super,146.0
EMBAJADORES,2021,num_alim_super,214.0
CASTILLEJOS,2021,num_alim_super,73.0
PAVONES,2022,num_alim_super,8.0
CASCO H.BARAJAS,2022,num_alim_super,29.0
BUTARQUE,2022,num_alim_super,38.0
ALMENDRALES,2022,num_alim_super,66.0
TRAFALGAR,2022,num_alim_super,79.0
PALOS DE LA FRONTERA,2022,num_alim_super,0.0
PALOS DE MOGUER,2022,num_alim_super,66.0
VALDEFUENTES,2022,num_alim_super,76.0
MOSCARDO,2022,num_alim_super,105.0
LOS ROSALES,2022,num_alim_super,116.0
PRADOLONGO,2022,num_alim_super,65.0
VENTAS,2022,num_alim_super,102.0
LOS JERONIMOS,2022,num_alim_super,14.0
AEROPUERTO,2022,num_alim_super,14.0
VISTA ALEGRE,2022,num_alim_super,186.0
ORCASITAS,2022,num_alim_super,37.0
LEGAZPI,2022,num_alim_super,43.0
SAN DIEGO,2022,num_alim_super,145.0
FUENTELARREINA,2022,num_alim_super,4.0
EL PARDO,2022,num_alim_super,11.0
ADELFAS,2022,num_alim_super,25.0
CAMPAMENTO,2022,num_alim_super,53.0
LA PAZ,2022,num_alim_super,51.0
ENTREVIAS,2022,num_alim_super,38.0
CASCO H.VICALVARO,2022,num_alim_super,63.0
PROSPERIDAD,2022,num_alim_super,95.0
BERRUGUETE,2022,num_alim_super,70.0
ALMAGRO,2022,num_alim_super,46.0
LOS CARMENES,2022,num_alim_super,21.0
LUCERO,2022,num_alim_super,97.0
GAZTAMBIDE,2022,num_alim_super,71.0
COSTILLARES,2022,num_alim_super,21.0
ARAPILES,2022,num_alim_super,74.0
SAN ANDRES,2022,num_alim_super,164.0
CUATRO VIENTOS,2022,num_alim_super,7.0
ROSAS,2022,num_alim_super,73.0
TIMON,2022,num_alim_super,22.0
PEÑAGRANDE,2022,num_alim_super,0.0
SAN CRISTOBAL,2022,num_alim_super,50.0
PALOMERAS SURESTE,2022,num_alim_super,59.0
CORTES,2022,num_alim_super,61.0
CANILLAS,2022,num_alim_super,106.0
ATALAYA,2022,num_alim_super,2.0
PORTAZGO,2022,num_alim_super,52.0
FONTARRON,2022,num_alim_super,38.0
CONCEPCION,2022,num_alim_super,98.0
ARAVACA,2022,num_alim_super,56.0
PEÑA GRANDE,2022,num_alim_super,74.0
HORCAJO,2022,num_alim_super,13.0
ABRANTES,2022,num_alim_super,72.0
ALUCHE,2022,num_alim_super,161.0
VALDEBERNARDO,2022,num_alim_super,13.0
ALMENARA,2022,num_alim_super,49.0
AMPOSTA,2022,num_alim_super,37.0
CANILLEJAS,2022,num_alim_super,112.0
EL SALVADOR,2022,num_alim_super,10.0
EL VISO,2022,num_alim_super,34.0
FUENTE DEL BERRO,2022,num_alim_super,101.0
VALLEHERMOSO,2022,num_alim_super,30.0
BUENAVISTA,2022,num_alim_super,94.0
SAN JUAN BAUTISTA,2022,num_alim_super,17.0
COMILLAS,2022,num_alim_super,79.0
GOYA,2022,num_alim_super,114.0
CASTELLANA,2022,num_alim_super,53.0
LAS AGUILAS,2022,num_alim_super,87.0
ENSANCHE DE VALLECAS,2022,num_alim_super,51.0
BELLAS VISTAS,2022,num_alim_super,87.0
PACIFICO,2022,num_alim_super,101.0
CASTILLA,2022,num_alim_super,25.0
SAN PASCUAL,2022,num_alim_super,40.0
QUINTANA,2022,num_alim_super,69.0
JUSTICIA,2022,num_alim_super,101.0
ATOCHA,2022,num_alim_super,10.0
HISPANOAMERICA,2022,num_alim_super,74.0
VALDEZARZA,2022,num_alim_super,42.0
PIOVERA,2022,num_alim_super,29.0
GUINDALERA,2022,num_alim_super,149.0
CHOPERA,2022,num_alim_super,55.0
PUEBLO NUEVO,2022,num_alim_super,156.0
ARCOS,2022,num_alim_super,26.0
PALOMERAS BAJAS,2022,num_alim_super,36.0
RIOS ROSAS,2022,num_alim_super,52.0
MARROQUINA,2022,num_alim_super,73.0
SOL,2022,num_alim_super,92.0
CIUDAD JARDIN,2022,num_alim_super,56.0
PALOMAS,2022,num_alim_super,11.0
SAN ISIDRO,2022,num_alim_super,84.0
PINAR DEL REY,2022,num_alim_super,137.0
PALACIO,2022,num_alim_super,82.0
CASA DE CAMPO,2022,num_alim_super,49.0
ALAMEDA DE OSUNA,2022,num_alim_super,42.0
ORCASUR,2022,num_alim_super,20.0
IBIZA,2022,num_alim_super,91.0
ZOFIO,2022,num_alim_super,25.0
HELLIN,2022,num_alim_super,8.0
PUERTA DEL ANGEL,2022,num_alim_super,138.0
CIUDAD UNIVERSITARIA,2022,num_alim_super,22.0
EL CAÑAVERAL,2022,num_alim_super,7.0
LISTA,2022,num_alim_super,85.0
LOS ANGELES,2022,num_alim_super,102.0
OPAÑEL,2022,num_alim_super,117.0
EL PLANTIO,2022,num_alim_super,7.0
NUMANCIA,2022,num_alim_super,86.0
VALDEACEDERAS,2022,num_alim_super,69.0
SANTA EUGENIA,2022,num_alim_super,38.0
ESTRELLA,2022,num_alim_super,36.0
CASCO H.VALLECAS,2022,num_alim_super,219.0
VINATEROS,2022,num_alim_super,40.0
CORRALEJOS,2022,num_alim_super,10.0
APOSTOL SANTIAGO,2022,num_alim_super,32.0
VALDERRIVAS,2022,num_alim_super,5.0
ACACIAS,2022,num_alim_super,104.0
COLINA,2022,num_alim_super,12.0
NUEVA ESPAÑA,2022,num_alim_super,40.0
DELICIAS,2022,num_alim_super,70.0
RECOLETOS,2022,num_alim_super,86.0
VALVERDE,2022,num_alim_super,96.0
EL GOLOSO,2022,num_alim_super,27.0
PUERTA BONITA,2022,num_alim_super,85.0
NIÑO JESUS,2022,num_alim_super,40.0
SIMANCAS,2022,num_alim_super,86.0
SAN FERMIN,2022,num_alim_super,37.0
MEDIA LEGUA,2022,num_alim_super,25.0
UNIVERSIDAD,2022,num_alim_super,140.0
MIRASIERRA,2022,num_alim_super,32.0
CUATRO CAMINOS,2022,num_alim_super,104.0
IMPERIAL,2022,num_alim_super,74.0
REJAS,2022,num_alim_super,26.0
VALDEMARIN,2022,num_alim_super,0.0
ARGUELLES,2022,num_alim_super,100.0
EL PILAR,2022,num_alim_super,152.0
EMBAJADORES,2022,num_alim_super,207.0
CASTILLEJOS,2022,num_alim_super,80.0
PAVONES,2023,num_alim_super,8.0
CASCO H.BARAJAS,2023,num_alim_super,33.0
BUTARQUE,2023,num_alim_super,38.0
ALMENDRALES,2023,num_alim_super,69.0
TRAFALGAR,2023,num_alim_super,79.0
PALOS DE LA FRONTERA,2023,num_alim_super,72.0
PALOS DE MOGUER,2023,num_alim_super,0.0
VALDEFUENTES,2023,num_alim_super,83.0
MOSCARDO,2023,num_alim_super,111.0
LOS ROSALES,2023,num_alim_super,119.0
PRADOLONGO,2023,num_alim_super,65.0
VENTAS,2023,num_alim_super,91.0
LOS JERONIMOS,2023,num_alim_super,13.0
AEROPUERTO,2023,num_alim_super,15.0
VISTA ALEGRE,2023,num_alim_super,167.0
ORCASITAS,2023,num_alim_super,36.0
LEGAZPI,2023,num_alim_super,44.0
SAN DIEGO,2023,num_alim_super,140.0
FUENTELARREINA,2023,num_alim_super,4.0
EL PARDO,2023,num_alim_super,11.0
ADELFAS,2023,num_alim_super,25.0
CAMPAMENTO,2023,num_alim_super,41.0
LA PAZ,2023,num_alim_super,52.0
ENTREVIAS,2023,num_alim_super,33.0
CASCO H.VICALVARO,2023,num_alim_super,63.0
PROSPERIDAD,2023,num_alim_super,99.0
BERRUGUETE,2023,num_alim_super,68.0
ALMAGRO,2023,num_alim_super,48.0
LOS CARMENES,2023,num_alim_super,21.0
LUCERO,2023,num_alim_super,89.0
GAZTAMBIDE,2023,num_alim_super,76.0
COSTILLARES,2023,num_alim_super,23.0
ARAPILES,2023,num_alim_super,75.0
SAN ANDRES,2023,num_alim_super,162.0
CUATRO VIENTOS,2023,num_alim_super,8.0
ROSAS,2023,num_alim_super,75.0
TIMON,2023,num_alim_super,22.0
PEÑAGRANDE,2023,num_alim_super,64.0
SAN CRISTOBAL,2023,num_alim_super,41.0
PALOMERAS SURESTE,2023,num_alim_super,54.0
CORTES,2023,num_alim_super,56.0
CANILLAS,2023,num_alim_super,96.0
ATALAYA,2023,num_alim_super,2.0
PORTAZGO,2023,num_alim_super,50.0
FONTARRON,2023,num_alim_super,34.0
CONCEPCION,2023,num_alim_super,92.0
ARAVACA,2023,num_alim_super,58.0
PEÑA GRANDE,2023,num_alim_super,0.0
HORCAJO,2023,num_alim_super,12.0
ABRANTES,2023,num_alim_super,68.0
ALUCHE,2023,num_alim_super,162.0
VALDEBERNARDO,2023,num_alim_super,17.0
ALMENARA,2023,num_alim_super,54.0
AMPOSTA,2023,num_alim_super,36.0
CANILLEJAS,2023,num_alim_super,116.0
EL SALVADOR,2023,num_alim_super,10.0
EL VISO,2023,num_alim_super,35.0
FUENTE DEL BERRO,2023,num_alim_super,103.0
VALLEHERMOSO,2023,num_alim_super,33.0
BUENAVISTA,2023,num_alim_super,88.0
SAN JUAN BAUTISTA,2023,num_alim_super,16.0
COMILLAS,2023,num_alim_super,70.0
GOYA,2023,num_alim_super,122.0
CASTELLANA,2023,num_alim_super,56.0
LAS AGUILAS,2023,num_alim_super,89.0
ENSANCHE DE VALLECAS,2023,num_alim_super,51.0
BELLAS VISTAS,2023,num_alim_super,89.0
PACIFICO,2023,num_alim_super,100.0
CASTILLA,2023,num_alim_super,25.0
SAN PASCUAL,2023,num_alim_super,38.0
QUINTANA,2023,num_alim_super,70.0
JUSTICIA,2023,num_alim_super,103.0
ATOCHA,2023,num_alim_super,10.0
HISPANOAMERICA,2023,num_alim_super,74.0
VALDEZARZA,2023,num_alim_super,40.0
PIOVERA,2023,num_alim_super,28.0
GUINDALERA,2023,num_alim_super,155.0
CHOPERA,2023,num_alim_super,56.0
PUEBLO NUEVO,2023,num_alim_super,152.0
ARCOS,2023,num_alim_super,30.0
PALOMERAS BAJAS,2023,num_alim_super,33.0
RIOS ROSAS,2023,num_alim_super,58.0
MARROQUINA,2023,num_alim_super,71.0
SOL,2023,num_alim_super,90.0
CIUDAD JARDIN,2023,num_alim_super,56.0
PALOMAS,2023,num_alim_super,12.0
SAN ISIDRO,2023,num_alim_super,82.0
PINAR DEL REY,2023,num_alim_super,124.0
PALACIO,2023,num_alim_super,84.0
CASA DE CAMPO,2023,num_alim_super,47.0
ALAMEDA DE OSUNA,2023,num_alim_super,42.0
ORCASUR,2023,num_alim_super,22.0
IBIZA,2023,num_alim_super,100.0
ZOFIO,2023,num_alim_super,21.0
HELLIN,2023,num_alim_super,8.0
PUERTA DEL ANGEL,2023,num_alim_super,115.0
CIUDAD UNIVERSITARIA,2023,num_alim_super,21.0
EL CAÑAVERAL,2023,num_alim_super,8.0
LISTA,2023,num_alim_super,91.0
LOS ANGELES,2023,num_alim_super,101.0
OPAÑEL,2023,num_alim_super,117.0
EL PLANTIO,2023,num_alim_super,7.0
NUMANCIA,2023,num_alim_super,79.0
VALDEACEDERAS,2023,num_alim_super,68.0
SANTA EUGENIA,2023,num_alim_super,37.0
ESTRELLA,2023,num_alim_super,44.0
CASCO H.VALLECAS,2023,num_alim_super,215.0
VINATEROS,2023,num_alim_super,38.0
CORRALEJOS,2023,num_alim_super,10.0
APOSTOL SANTIAGO,2023,num_alim_super,32.0
VALDERRIVAS,2023,num_alim_super,4.0
ACACIAS,2023,num_alim_super,122.0
COLINA,2023,num_alim_super,12.0
NUEVA ESPAÑA,2023,num_alim_super,43.0
DELICIAS,2023,num_alim_super,77.0
RECOLETOS,2023,num_alim_super,96.0
VALVERDE,2023,num_alim_super,111.0
EL GOLOSO,2023,num_alim_super,26.0
PUERTA BONITA,2023,num_alim_super,82.0
NIÑO JESUS,2023,num_alim_super,44.0
SIMANCAS,2023,num_alim_super,99.0
SAN FERMIN,2023,num_alim_super,40.0
MEDIA LEGUA,2023,num_alim_super,21.0
UNIVERSIDAD,2023,num_alim_super,144.0
MIRASIERRA,2023,num_alim_super,39.0
CUATRO CAMINOS,2023,num_alim_super,109.0
IMPERIAL,2023,num_alim_super,72.0
REJAS,2023,num_alim_super,26.0
VALDEMARIN,2023,num_alim_super,0.0
ARGUELLES,2023,num_alim_super,89.0
EL PILAR,2023,num_alim_super,140.0
EMBAJADORES,2023,num_alim_super,213.0
CASTILLEJOS,2023,num_alim_super,80.0
PAVONES,2024,num_alim_super,8.0
CASCO H.BARAJAS,2024,num_alim_super,33.0
BUTARQUE,2024,num_alim_super,38.0
ALMENDRALES,2024,num_alim_super,71.0
TRAFALGAR,2024,num_alim_super,88.0
PALOS DE LA FRONTERA,2024,num_alim_super,72.0
PALOS DE MOGUER,2024,num_alim_super,0.0
VALDEFUENTES,2024,num_alim_super,89.0
MOSCARDO,2024,num_alim_super,118.0
LOS ROSALES,2024,num_alim_super,120.0
PRADOLONGO,2024,num_alim_super,70.0
VENTAS,2024,num_alim_super,97.0
LOS JERONIMOS,2024,num_alim_super,14.0
AEROPUERTO,2024,num_alim_super,15.0
VISTA ALEGRE,2024,num_alim_super,180.0
ORCASITAS,2024,num_alim_super,42.0
LEGAZPI,2024,num_alim_super,45.0
SAN DIEGO,2024,num_alim_super,147.0
FUENTELARREINA,2024,num_alim_super,3.0
EL PARDO,2024,num_alim_super,12.0
ADELFAS,2024,num_alim_super,27.0
CAMPAMENTO,2024,num_alim_super,41.0
LA PAZ,2024,num_alim_super,51.0
ENTREVIAS,2024,num_alim_super,35.0
CASCO H.VICALVARO,2024,num_alim_super,67.0
PROSPERIDAD,2024,num_alim_super,98.0
BERRUGUETE,2024,num_alim_super,70.0
ALMAGRO,2024,num_alim_super,49.0
LOS CARMENES,2024,num_alim_super,21.0
LUCERO,2024,num_alim_super,87.0
GAZTAMBIDE,2024,num_alim_super,84.0
COSTILLARES,2024,num_alim_super,22.0
ARAPILES,2024,num_alim_super,83.0
SAN ANDRES,2024,num_alim_super,166.0
CUATRO VIENTOS,2024,num_alim_super,8.0
ROSAS,2024,num_alim_super,80.0
TIMON,2024,num_alim_super,22.0
PEÑAGRANDE,2024,num_alim_super,68.0
SAN CRISTOBAL,2024,num_alim_super,41.0
PALOMERAS SURESTE,2024,num_alim_super,56.0
CORTES,2024,num_alim_super,59.0
CANILLAS,2024,num_alim_super,91.0
ATALAYA,2024,num_alim_super,2.0
PORTAZGO,2024,num_alim_super,49.0
FONTARRON,2024,num_alim_super,36.0
CONCEPCION,2024,num_alim_super,94.0
ARAVACA,2024,num_alim_super,53.0
PEÑA GRANDE,2024,num_alim_super,0.0
HORCAJO,2024,num_alim_super,11.0
ABRANTES,2024,num_alim_super,68.0
ALUCHE,2024,num_alim_super,163.0
VALDEBERNARDO,2024,num_alim_super,14.0
ALMENARA,2024,num_alim_super,51.0
AMPOSTA,2024,num_alim_super,37.0
CANILLEJAS,2024,num_alim_super,108.0
EL SALVADOR,2024,num_alim_super,16.0
EL VISO,2024,num_alim_super,34.0
FUENTE DEL BERRO,2024,num_alim_super,94.0
VALLEHERMOSO,2024,num_alim_super,33.0
BUENAVISTA,2024,num_alim_super,92.0
SAN JUAN BAUTISTA,2024,num_alim_super,16.0
COMILLAS,2024,num_alim_super,77.0
GOYA,2024,num_alim_super,133.0
CASTELLANA,2024,num_alim_super,59.0
LAS AGUILAS,2024,num_alim_super,92.0
ENSANCHE DE VALLECAS,2024,num_alim_super,66.0
BELLAS VISTAS,2024,num_alim_super,85.0
PACIFICO,2024,num_alim_super,97.0
CASTILLA,2024,num_alim_super,24.0
SAN PASCUAL,2024,num_alim_super,45.0
QUINTANA,2024,num_alim_super,76.0
JUSTICIA,2024,num_alim_super,106.0
ATOCHA,2024,num_alim_super,10.0
HISPANOAMERICA,2024,num_alim_super,76.0
VALDEZARZA,2024,num_alim_super,40.0
PIOVERA,2024,num_alim_super,27.0
GUINDALERA,2024,num_alim_super,157.0
CHOPERA,2024,num_alim_super,49.0
PUEBLO NUEVO,2024,num_alim_super,156.0
ARCOS,2024,num_alim_super,33.0
PALOMERAS BAJAS,2024,num_alim_super,41.0
RIOS ROSAS,2024,num_alim_super,71.0
MARROQUINA,2024,num_alim_super,70.0
SOL,2024,num_alim_super,98.0
CIUDAD JARDIN,2024,num_alim_super,60.0
PALOMAS,2024,num_alim_super,11.0
SAN ISIDRO,2024,num_alim_super,84.0
PINAR DEL REY,2024,num_alim_super,140.0
PALACIO,2024,num_alim_super,85.0
CASA DE CAMPO,2024,num_alim_super,48.0
ALAMEDA DE OSUNA,2024,num_alim_super,40.0
ORCASUR,2024,num_alim_super,26.0
IBIZA,2024,num_alim_super,99.0
ZOFIO,2024,num_alim_super,22.0
HELLIN,2024,num_alim_super,7.0
PUERTA DEL ANGEL,2024,num_alim_super,117.0
CIUDAD UNIVERSITARIA,2024,num_alim_super,18.0
EL CAÑAVERAL,2024,num_alim_super,7.0
LISTA,2024,num_alim_super,98.0
LOS ANGELES,2024,num_alim_super,102.0
OPAÑEL,2024,num_alim_super,120.0
EL PLANTIO,2024,num_alim_super,7.0
NUMANCIA,2024,num_alim_super,85.0
VALDEACEDERAS,2024,num_alim_super,68.0
SANTA EUGENIA,2024,num_alim_super,40.0
ESTRELLA,2024,num_alim_super,40.0
CASCO H.VALLECAS,2024,num_alim_super,218.0
VINATEROS,2024,num_alim_super,39.0
CORRALEJOS,2024,num_alim_super,9.0
APOSTOL SANTIAGO,2024,num_alim_super,32.0
VALDERRIVAS,2024,num_alim_super,2.0
ACACIAS,2024,num_alim_super,117.0
COLINA,2024,num_alim_super,12.0
NUEVA ESPAÑA,2024,num_alim_super,43.0
DELICIAS,2024,num_alim_super,75.0
RECOLETOS,2024,num_alim_super,109.0
VALVERDE,2024,num_alim_super,104.0
EL GOLOSO,2024,num_alim_super,25.0
PUERTA BONITA,2024,num_alim_super,84.0
NIÑO JESUS,2024,num_alim_super,44.0
SIMANCAS,2024,num_alim_super,90.0
SAN FERMIN,2024,num_alim_super,44.0
MEDIA LEGUA,2024,num_alim_super,26.0
